,Award?,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
2900,0,,16685,0,1,1,1,400,2,0,0,1817
2901,1,,33405,0,1,1,1,1600,3,0,0,1808
2902,0,,37211,0,3,1,1,23007,18,0,0,1817
2903,0,,2900,0,1,1,1,2900,29,2900,29,1804
2904,0,,99226,0,2,1,1,5796,12,0,0,1811
2905,1,,31899,0,4,1,1,29816,20,500,1,1804
2906,0,,17769,0,1,2,1,5165,10,0,0,1807
2907,0,,50212,0,1,1,1,1507,7,500,1,1801
2908,0,,32125,0,1,1,1,1010,4,500,2,1795
2909,0,,12120,0,1,1,1,1000,1,0,0,1802
2910,0,,82352,0,1,1,1,5760,18,0,0,1797
2911,0,,6286,0,1,1,1,230,3,0,0,1788
2912,0,,17326,0,1,1,1,0,0,0,0,1787
2913,1,,32234,0,3,1,1,17001,13,0,0,1780
2914,1,,60386,2738,3,1,1,24356,14,1565,1,1785
2915,0,,56174,0,2,1,1,6589,15,0,0,1768
2916,0,,81144,0,1,1,1,34664,17,0,0,1769
2917,0,,51737,0,1,1,1,3119,19,0,0,1774
2918,0,,95537,0,4,1,1,29226,17,150,1,1774
2919,1,,36311,0,1,1,1,100,1,100,1,1766
2920,0,,23518,0,3,1,1,11843,13,0,0,1768
2921,0,,34042,0,1,1,1,3463,14,250,1,1761
2922,1,,19591,0,1,1,1,4437,8,0,0,1772
2923,0,,46455,0,1,1,1,6817,11,0,0,1763
2924,0,,89413,0,3,1,1,24667,21,0,0,1767
2925,0,,169546,0,5,1,1,68315,24,600,2,1761
2926,0,,17135,0,1,1,1,60,2,0,0,1747
2927,0,,72253,0,4,1,1,29227,16,0,0,1752
2928,0,,8344,0,1,1,1,1500,2,500,1,1753
2929,0,,52718,0,3,1,1,11540,11,0,0,1755
2930,0,,23933,0,2,1,1,10144,15,0,0,1804
2931,0,,179207,0,1,1,1,7041,6,0,0,3169
2932,0,,76177,0,4,1,1,31922,16,0,0,3057
2933,1,,11472,0,2,1,1,9068,14,0,0,3290
2934,0,,131635,0,5,1,1,60315,9,0,0,2756
2935,0,,124027,0,2,1,1,8698,12,0,0,2952
2936,0,,15138,0,1,1,1,140,3,0,0,2993
2937,0,,43229,0,1,1,1,5000,1,0,0,2644
2938,1,,310226,0,4,1,1,61894,28,1700,9,2900
2939,0,,27043,0,1,1,1,0,0,0,0,2814
2940,0,,55381,0,1,1,1,0,0,0,0,3600
2941,0,,53983,0,3,1,1,24862,13,0,0,3512
2942,1,,59179,0,3,1,1,18908,15,0,0,3530
2943,0,,43510,0,1,1,1,4850,6,350,2,3328
2944,0,,32886,0,1,1,1,3606,10,0,0,3281
2945,0,,7015,0,1,1,1,1150,3,150,2,3398
2946,0,,19627,0,1,1,1,500,1,500,1,3340
2947,0,,79903,0,1,1,1,6600,13,3300,9,3162
2948,0,,28464,0,1,1,1,5167,16,0,0,3344
2949,0,,9768,0,1,1,1,7069,8,100,1,3242
2950,1,,18522,0,1,1,1,4100,8,600,5,3256
2951,0,,55086,0,1,1,1,525,3,400,2,3293
2952,0,,158986,0,1,1,1,3558,14,0,0,3404
2953,0,,18939,0,1,1,1,855,3,0,0,3216
2954,1,,242018,0,1,1,1,3050,3,550,2,3218
2955,0,,61474,0,1,1,4,47717,14,0,0,3354
2956,1,,53892,1619,3,1,1,28641,20,0,0,3131
2957,1,,23315,0,1,1,1,705,5,50,1,3309
2958,0,,33918,0,1,1,1,145,3,0,0,3012
2959,0,,65926,0,3,1,1,11639,17,0,0,3362
2960,0,,67753,0,3,1,1,18303,15,0,0,3134
2961,0,,49280,0,1,1,1,22370,16,0,0,3312
2962,1,,97606,0,4,1,1,42980,24,0,0,3355
2963,0,,36861,0,1,1,1,4642,16,1200,3,3350
2964,1,,49749,0,3,1,1,13609,18,0,0,3265
2965,0,,36300,0,1,1,1,450,2,350,1,3329
2966,0,,80500,0,3,1,1,16368,16,0,0,3146
2967,1,,8210,0,1,2,1,9122,16,0,0,3312
2968,0,,40257,0,1,1,1,12885,31,0,0,3237
2969,0,,31930,6153,1,1,1,1337,6,267,1,3330
2970,0,,9154,0,1,1,1,0,0,0,0,3260
2971,0,,54345,0,1,1,1,1850,8,0,0,3348
2972,0,,38835,0,1,1,1,2625,11,500,1,3378
2973,0,,4858,0,1,1,1,0,0,0,0,3294
2974,1,,56745,0,1,1,1,6000,3,0,0,3280
2975,0,,87507,0,3,1,1,17714,19,0,0,3274
2976,0,,84126,0,1,1,1,5858,11,4358,10,3159
2977,0,,27566,0,1,1,1,6362,24,0,0,3279
2978,1,,22805,0,1,3,1,26334,27,1800,6,3294
2979,0,,38508,0,3,1,1,13523,13,0,0,3279
2980,0,,8184,0,1,1,1,0,0,0,0,2832
2981,0,,12263,0,1,1,1,325,1,325,1,3224
2982,0,,89576,0,3,1,1,20333,15,0,0,3099
2983,1,,183303,4361,1,1,1,11500,3,500,1,3281
2984,0,,326201,0,1,1,1,19350,14,0,0,3119
2985,0,,132894,0,4,1,1,34540,15,0,0,3106
2986,0,,12881,0,1,1,1,500,1,0,0,3244
2987,1,,114037,0,1,1,1,14000,7,500,1,3201
2988,0,,71682,0,3,1,1,11662,11,0,0,3173
2989,0,,94016,0,1,1,1,4773,6,0,0,3161
2990,1,,71263,0,5,1,1,80554,41,0,0,2987
2991,0,,16341,0,1,1,1,0,0,0,0,3190
2992,1,,60331,0,3,1,1,17878,27,0,0,3036
2993,1,,47966,2947,3,1,1,51615,11,650,3,3145
2994,0,,148086,0,4,1,1,32551,14,0,0,2913
2995,1,,15279,0,3,1,1,17984,19,300,1,3139
2996,1,,0,0,1,1,1,5491,18,2116,5,3204
2997,0,,52885,0,1,1,1,1600,6,100,1,3020
2998,0,,36844,0,2,1,1,21715,16,0,0,3161
2999,1,,142527,1000,1,3,1,24091,47,4650,24,3206
3000,1,,20390,0,1,1,1,2500,1,0,0,2528
3001,1,,29182,0,5,1,1,50698,14,0,0,2999
3002,0,,65207,0,4,1,1,34832,18,1450,4,3115
3003,0,,568,0,1,1,1,710,3,0,0,3053
3004,0,,30759,0,1,1,1,510,3,0,0,3195
3005,1,,276,0,1,1,1,2396,3,396,1,3042
3006,1,,22496,0,1,1,1,9712,14,500,1,3180
3007,0,,23846,0,1,1,1,9177,6,0,0,2678
3008,0,,26505,0,1,1,1,0,0,0,0,3102
3009,0,,72131,0,2,1,1,7681,17,0,0,2390
3010,0,,24406,0,1,1,1,5005,14,0,0,3127
3011,1,,63193,0,3,1,1,20372,14,100,1,3036
3012,0,,23179,0,1,1,1,0,0,0,0,2794
3013,1,,14710,0,1,1,1,3500,2,0,0,3149
3014,1,,74073,0,4,1,1,45526,41,200,1,2976
3015,1,,43348,0,4,1,1,68846,25,200,1,2869
3016,1,,97424,0,5,1,1,63796,17,0,0,2873
3017,1,,20603,0,1,1,1,115,5,0,0,3054
3018,1,,92097,2194,1,1,1,20450,8,1850,3,2825
3019,0,,31520,0,1,1,1,130,2,0,0,2858
3020,1,,29350,0,4,1,1,27703,15,0,0,3020
3021,1,,20537,0,3,1,1,44791,21,2612,4,1569
3022,0,,17376,0,1,1,1,4920,11,0,0,2265
3023,0,,24563,0,1,1,1,5718,8,4218,5,1776
3024,0,,52562,0,3,1,1,23773,15,600,2,3021
3025,0,,48224,0,1,1,1,0,0,0,0,2888
3026,1,,13271,0,1,1,1,0,0,0,0,1435
3027,1,,129919,719,1,1,1,7150,5,650,2,3053
3028,0,,17893,0,2,1,1,9623,13,0,0,3074
3029,0,,52693,0,1,1,1,947,4,0,0,2374
3030,1,,50895,0,4,1,1,29618,15,0,0,2980
3031,1,,36459,0,1,1,1,7573,17,5473,15,2885
3032,1,,68532,0,5,1,1,68704,21,0,0,2822
3033,0,,34862,0,1,1,1,2725,5,0,0,3004
3034,0,,20391,0,1,1,1,90,3,0,0,2884
3035,1,,178010,0,1,1,1,5500,4,500,1,2777
3036,1,,20773,0,3,1,1,13619,14,0,0,2765
3037,1,,264735,0,2,1,1,6980,17,0,0,2894
3038,0,,45883,2611,1,1,1,5647,11,0,0,1464
3039,0,,36978,0,1,1,1,100,1,100,1,3033
3040,1,,449205,1121,1,1,1,4750,9,3250,8,3071
3041,0,,45005,0,1,1,1,0,0,0,0,2934
3042,1,,45533,0,5,1,1,56208,16,0,0,2963
3043,1,,26513,0,1,1,1,7670,14,0,0,2678
3044,0,,20417,0,1,1,1,5000,1,0,0,3013
3045,0,,7490,0,1,1,1,0,0,0,0,3042
3046,0,,14394,0,1,1,1,935,4,150,2,2754
3047,0,,103888,0,1,1,1,4379,3,4379,3,2238
3048,0,,61191,0,2,1,1,8502,17,0,0,2112
3049,1,,7329,0,2,1,1,10639,16,0,0,2993
3050,0,,12688,0,1,1,1,0,0,0,0,2993
3051,0,,106921,0,4,1,1,26666,13,0,0,2581
3052,0,,31668,2576,1,1,1,1800,3,300,2,2271
3053,1,,34996,0,2,1,1,6313,14,150,1,2909
3054,0,,23099,0,1,1,1,300,3,300,3,2292
3055,0,,109133,0,3,1,1,21378,16,0,0,2989
3056,0,,103586,0,1,1,1,4000,7,3900,6,2726
3057,1,,45575,0,3,1,1,23223,17,0,0,2964
3058,1,,76430,0,3,1,1,13653,17,0,0,3018
3059,0,,18059,0,1,1,1,0,0,0,0,2019
3060,0,,188759,0,1,1,1,3082,3,0,0,2817
3061,1,,36953,0,3,1,1,25598,16,0,0,2997
3062,1,,27155,0,4,1,1,47252,15,300,1,3001
3063,0,,89112,4670,2,1,1,28670,29,0,0,2680
3064,0,,72768,0,1,1,1,290,3,0,0,2762
3065,0,,23178,0,1,1,1,0,0,0,0,2351
3066,0,,25676,0,1,1,1,0,0,0,0,1597
3067,0,,63190,0,3,1,1,18950,13,250,1,3041
3068,0,,1666,0,1,1,1,980,3,0,0,2761
3069,1,,105544,0,4,1,1,31001,16,500,1,2888
3070,1,,206287,1761,2,1,1,11294,20,150,1,2819
3071,0,,40255,0,1,1,1,2975,13,750,2,2880
3072,0,,5317,0,1,1,1,0,0,0,0,2992
3073,1,,7606,0,4,1,1,29307,17,0,0,2930
3074,0,,43255,0,1,1,1,2691,3,750,1,2864
3075,1,,22414,0,1,1,1,1094,3,0,0,2957
3076,0,,92225,0,4,1,1,48276,19,350,1,2972
3077,0,,127199,0,1,1,1,2563,14,0,0,2917
3078,0,,12176,0,1,1,1,875,7,0,0,2268
3079,0,,142929,0,4,1,1,40826,23,0,0,2803
3080,1,,28670,0,2,1,1,11727,11,0,0,2980
3081,0,,82122,0,1,1,1,700,3,700,3,3044
3082,1,,54637,0,1,1,1,21181,27,4673,21,2927
3083,0,,6181,0,1,1,1,2000,9,0,0,2878
3084,1,,25485,0,1,1,1,9655,10,2800,8,2798
3085,0,,16136,0,1,1,1,0,0,0,0,1177
3086,0,,128213,0,2,1,1,7956,13,500,1,2522
3087,0,,92492,0,1,1,1,11029,6,0,0,2839
3088,0,,85412,0,3,1,1,25102,16,500,1,2816
3089,0,,46003,0,1,1,1,1340,7,0,0,2698
3090,0,,95982,0,1,1,1,3630,3,0,0,2623
3091,0,,20529,0,1,1,1,0,0,0,0,2644
3092,1,,28254,0,3,1,1,17117,19,1050,6,2692
3093,0,,26101,0,1,1,1,3900,15,3900,15,2222
3094,0,,50939,0,3,1,1,16453,16,0,0,2753
3095,0,,35039,0,1,1,1,174,1,0,0,2314
3096,0,,175501,1000,3,1,1,34318,36,7974,19,2691
3097,0,,1439,0,1,1,1,80,2,0,0,2684
3098,1,,214674,0,1,1,1,25688,23,2500,5,2607
3099,0,,38429,0,1,1,1,1004,2,1004,2,2521
3100,0,,22865,0,1,1,1,1750,7,0,0,2375
3101,1,,23033,0,2,1,1,7910,15,0,0,2765
3102,0,,103172,0,1,1,1,3125,3,0,0,2416
3103,1,,23448,0,4,1,1,36941,18,700,3,2675
3104,0,,115161,0,1,1,1,9050,18,3050,15,2417
3105,1,,58382,0,1,1,1,11327,32,4800,23,2480
3106,0,,156766,0,3,1,1,23375,27,0,0,2840
3107,0,,34137,0,1,1,1,335,5,0,0,2593
3108,1,,17219,0,1,1,1,6167,10,3757,6,2627
3109,0,,43823,0,1,1,1,500,1,0,0,2717
3110,0,,63364,0,3,1,1,15415,11,0,0,2560
3111,0,,18497,0,3,1,1,14138,12,0,0,2643
3112,0,,23173,0,2,1,1,7843,8,0,0,2565
3113,1,,51367,0,4,1,1,40004,24,0,0,2434
3114,0,,34894,0,3,1,1,13955,17,0,0,2447
3115,0,,7422,0,1,1,1,2229,3,0,0,2653
3116,0,,16090,0,1,1,1,850,6,850,6,2592
3117,0,,2784,0,1,1,1,0,0,0,0,2066
3118,1,,54177,0,3,1,1,45403,15,500,1,2123
3119,1,,29326,0,2,1,1,23061,7,0,0,2497
3120,0,,26164,2556,1,1,1,0,0,0,0,2566
3121,0,,29518,0,1,1,1,2702,12,0,0,2532
3122,0,,29754,6396,1,1,1,500,1,0,0,2655
3123,0,,8000,0,1,1,1,0,0,0,0,941
3124,0,,69788,0,1,1,1,1500,3,1500,3,2705
3125,0,,38042,0,1,1,1,7658,17,0,0,2606
3126,1,,23894,0,1,1,1,6000,3,0,0,2705
3127,0,,110628,0,5,1,1,63759,13,0,0,2654
3128,0,,10839,0,1,1,1,190,1,190,1,2341
3129,1,,47513,0,3,1,1,19904,13,0,0,2516
3130,0,,16321,0,1,1,1,0,0,0,0,2710
3131,0,,37550,0,1,1,1,0,0,0,0,2579
3132,0,,37936,0,2,1,1,6211,12,0,0,2719
3133,1,,38061,0,3,1,1,34227,18,3600,8,2649
3134,0,,25934,0,1,1,1,370,3,0,0,2565
3135,0,,54942,0,1,1,1,4200,10,4200,10,2610
3136,1,,139423,0,4,1,1,54152,25,500,3,2677
3137,1,,298505,0,5,1,1,130647,32,600,2,2483
3138,1,,98753,0,1,1,1,1475,5,0,0,2619
3139,0,,25157,0,1,1,1,830,3,0,0,2732
3140,0,,24134,0,1,1,1,1250,3,0,0,2390
3141,0,,6628,0,1,1,1,2125,8,0,0,2539
3142,0,,14504,0,1,1,1,0,0,0,0,2329
3143,0,,36665,0,1,1,1,3250,19,0,0,2951
3144,0,,17481,0,1,1,1,1396,3,0,0,586
3145,0,,33111,0,1,1,1,0,0,0,0,2461
3146,0,,89237,0,4,1,2,37668,18,0,0,2533
3147,1,,93028,0,4,1,1,40887,22,0,0,2507
3148,0,,89094,0,5,1,1,55865,13,0,0,2404
3149,1,,11109,0,5,1,1,53627,13,0,0,2623
3150,0,,14957,0,1,1,1,0,0,0,0,2634
3151,0,,17823,0,1,1,1,15323,8,0,0,1453
3152,0,,8485,0,1,1,1,0,0,0,0,2111
3153,0,,56756,0,3,1,1,10851,14,0,0,2068
3154,0,,99196,0,4,1,1,28334,16,0,0,2595
3155,0,,21736,0,1,2,1,6672,10,0,0,2544
3156,1,,11324,0,3,1,1,11082,11,0,0,2661
3157,1,,60109,0,1,1,1,2300,6,2300,6,2501
3158,1,,129887,0,1,1,1,26810,10,810,3,2566
3159,0,,18150,0,1,1,1,240,2,0,0,2538
3160,1,,57432,0,2,1,1,13422,19,5100,12,2546
3161,0,,32659,0,1,1,1,3614,14,0,0,2553
3162,1,,103203,0,1,1,1,3200,4,200,2,1556
3163,0,,27122,0,1,1,1,0,0,0,0,2630
3164,0,,40252,0,1,1,1,1375,4,0,0,2565
3165,1,,194816,0,1,1,1,20822,25,6647,12,2424
3166,0,,65460,0,1,1,1,0,0,0,0,2493
3167,1,,17863,0,1,1,1,0,0,0,0,2028
3168,1,,28443,0,4,1,1,53065,18,150,1,2462
3169,1,,15655,0,1,1,1,2807,12,957,4,2476
3170,0,,38307,0,1,1,1,1500,3,1500,3,2151
3171,1,,15135,0,3,1,1,13357,14,0,0,2579
3172,0,,73601,0,2,1,1,12902,36,2000,4,2624
3173,1,,31489,0,3,1,1,21950,21,0,0,2216
3174,1,,48852,0,1,1,1,1058,3,0,0,2278
3175,1,,188883,0,1,1,1,5500,3,0,0,2613
3176,0,,37212,0,1,1,1,0,0,0,0,2455
3177,1,,43285,0,1,1,1,745,3,0,0,2436
3178,0,,10758,0,1,1,1,0,0,0,0,1777
3179,0,,40926,0,1,1,1,1725,7,0,0,2453
3180,1,,10915,0,1,1,1,5455,15,0,0,2473
3181,0,,38580,0,1,1,1,4337,7,0,0,2168
3182,0,,26650,0,1,1,1,4652,11,4652,11,1958
3183,1,,25268,888,1,1,1,4566,8,800,3,2126
3184,0,,9338,0,1,1,1,200,1,200,1,2371
3185,1,,67070,0,4,1,1,34600,27,2100,10,2416
3186,0,,19382,0,1,1,1,195,2,0,0,2545
3187,0,,25205,0,1,1,1,0,0,0,0,2532
3188,0,,9634,0,1,1,1,9634,5,0,0,2146
3189,0,,18954,0,1,1,1,550,3,550,3,2465
3190,0,,41279,0,2,1,1,8682,14,0,0,2241
3191,0,,56624,0,1,2,1,12311,14,0,0,2491
3192,0,,11021,0,1,1,1,115,2,0,0,2449
3193,1,,4096,0,1,1,1,3802,8,0,0,2433
3194,1,,5199,0,3,1,1,28100,16,0,0,2592
3195,0,,41072,0,1,1,1,3751,15,0,0,2378
3196,0,,83623,0,1,1,1,2692,6,900,4,2395
3197,1,,15920,0,1,1,1,2500,1,0,0,2466
3198,0,,50674,0,2,1,1,22073,12,0,0,1615
3199,0,,55461,0,4,1,1,31658,17,500,2,2315
3200,0,,93264,0,1,1,1,3250,19,0,0,2369
3201,0,,115154,0,3,1,1,13466,17,500,1,2440
3202,0,,24920,0,1,1,1,375,3,0,0,2067
3203,0,,64924,0,1,3,1,14971,13,0,0,1989
3204,0,,25210,0,1,1,1,14500,5,500,1,2138
3205,0,,41247,0,1,1,1,0,0,0,0,2407
3206,0,,5929,0,1,1,1,168,7,0,0,2371
3207,0,,14457,2288,1,1,1,1875,8,0,0,2409
3208,1,,29067,0,1,1,1,485,3,250,1,2147
3209,0,,112164,0,3,1,1,16802,14,0,0,2188
3210,0,,44764,0,2,1,1,5539,6,0,0,2081
3211,0,,38997,0,1,1,1,5158,18,0,0,2399
3212,1,,115215,0,2,1,1,5824,7,0,0,2096
3213,0,,96714,0,3,1,1,17026,15,0,0,2185
3214,1,,32988,0,4,1,1,49484,14,0,0,2161
3215,0,,11552,0,1,1,1,0,0,0,0,481
3216,0,,38739,0,1,1,1,3050,3,550,2,1976
3217,0,,142989,0,4,1,1,26210,14,500,1,2340
3218,1,,1724,0,3,1,1,27305,20,0,0,1784
3219,1,,56395,0,5,1,1,72905,24,1800,4,2344
3220,0,,11845,0,1,1,1,625,2,0,0,2334
3221,0,,46378,4844,1,1,1,2358,5,2358,5,1766
3222,0,,85071,0,1,1,1,6600,4,0,0,2322
3223,0,,53543,0,1,1,1,21183,11,563,2,1149
3224,0,,33834,0,1,1,1,3920,12,0,0,1850
3225,1,,36839,0,1,1,1,4436,6,0,0,2275
3226,0,,42042,0,2,1,1,9846,14,0,0,1606
3227,0,,72027,0,1,1,1,0,0,0,0,2386
3228,0,,2692,0,1,1,1,800,4,50,1,2447
3229,0,,17818,0,1,1,1,0,0,0,0,1709
3230,1,,70927,0,1,1,1,12011,12,1567,8,2096
3231,0,,57622,0,1,1,1,1250,3,0,0,2337
3232,0,,323,0,1,1,1,0,0,0,0,1975
3233,0,,33530,0,1,1,1,0,0,0,0,1777
3234,0,,16452,0,1,1,1,9181,5,0,0,2108
3235,1,,287033,0,1,1,1,26161,58,12873,53,2272
3236,1,,55487,0,3,1,1,23123,19,1150,5,1986
3237,1,,14648,0,3,1,1,21157,12,0,0,1843
3238,0,,10621,0,1,1,1,90,3,0,0,2223
3239,0,,23224,0,1,1,1,1750,7,0,0,2322
3240,0,,17684,0,1,1,1,93,1,0,0,2012
3241,1,,2477,0,1,1,1,2319,6,500,1,2137
3242,0,,44668,0,1,1,1,872,2,0,0,1557
3243,0,,22461,0,1,1,1,150,1,150,1,2223
3244,1,,103200,0,1,1,1,500,1,500,1,2062
3245,0,,74007,0,2,1,1,9259,13,0,0,2181
3246,0,,22134,0,1,1,1,0,0,0,0,2161
3247,0,,242062,0,1,1,1,5125,18,0,0,2150
3248,0,,24683,0,1,1,1,600,2,0,0,2117
3249,1,,51680,0,4,1,1,54926,65,3088,8,2112
3250,1,,8819,0,3,1,1,12472,15,0,0,1920
3251,0,,61545,0,3,1,1,18351,18,0,0,1973
3252,1,,124837,0,1,1,1,4400,7,1500,5,2053
3253,0,,50848,0,1,1,1,0,0,0,0,1773
3254,0,,19661,0,1,1,1,0,0,0,0,2175
3255,1,,32156,0,2,1,1,23928,29,2150,12,2257
3256,1,,123055,0,1,1,1,11564,5,1039,2,2209
3257,0,,63331,0,1,1,1,4200,4,700,2,2060
3258,0,,9646,0,1,1,1,3445,11,0,0,2140
3259,0,,16569,0,1,1,1,3204,8,0,0,2120
3260,1,,194111,0,1,1,1,12350,30,2750,15,1777
3261,1,,147128,0,5,1,1,59991,47,1065,1,2279
3262,1,,59177,0,1,1,1,2300,6,700,3,1869
3263,1,,26693,0,3,1,1,22057,14,0,0,1863
3264,0,,2912,0,1,1,1,510,1,0,0,2132
3265,0,,13982,0,1,1,1,500,1,0,0,2117
3266,0,,14428,0,1,1,1,3475,21,0,0,1599
3267,0,,21740,0,1,1,1,5625,11,0,0,2048
3268,0,,8811,0,1,1,1,600,5,0,0,2032
3269,0,,48256,0,2,1,1,8942,14,0,0,2121
3270,1,,10994,0,3,1,1,10492,15,0,0,2215
3271,0,,27320,2788,1,1,1,0,0,0,0,1725
3272,0,,66614,0,1,1,1,0,0,0,0,1992
3273,0,,78105,0,2,1,1,49364,14,0,0,2070
3274,0,,120860,0,1,1,1,2000,1,0,0,1761
3275,0,,77382,0,1,1,1,4950,13,0,0,2256
3276,0,,19290,0,1,1,1,0,0,0,0,2331
3277,0,,50987,0,1,1,1,0,0,0,0,2259
3278,1,,101290,0,4,1,1,33876,22,500,1,2291
3279,1,,17377,2178,1,1,1,500,1,0,0,2010
3280,0,,11711,0,1,1,1,500,1,500,1,1922
3281,1,,28712,0,1,1,1,1500,3,1500,3,2256
3282,1,,110839,0,1,1,1,17550,24,7550,23,2272
3283,0,,65633,0,1,1,1,3100,10,2000,8,1791
3284,0,,69106,0,1,1,1,17832,10,0,0,2007
3285,1,,66009,0,1,1,1,0,0,0,0,1603
3286,0,,16843,0,1,1,1,780,3,0,0,2112
3287,0,,27071,0,1,1,1,2125,10,0,0,2059
3288,0,,25807,0,1,1,1,550,3,550,3,1838
3289,0,,132871,0,1,1,1,300,3,200,2,1719
3290,1,,24065,589,3,1,1,29586,9,0,0,1045
3291,0,,92533,0,1,1,1,2220,4,2220,4,1905
3292,0,,14513,0,1,1,1,50,2,0,0,1710
3293,0,,162365,0,5,1,1,65029,15,0,0,1948
3294,1,,4834,0,2,1,1,13441,17,0,0,1851
3295,0,,21311,3418,1,1,1,2000,9,0,0,1990
3296,0,,49804,0,1,1,1,0,0,0,0,2157
3297,0,,135567,0,1,1,1,3650,5,1050,3,1967
3298,0,,135374,0,3,1,1,23835,22,917,2,2294
3299,0,,140914,0,1,1,1,0,0,0,0,1791
3300,0,,6789,0,1,1,1,0,0,0,0,2237
3301,0,,61893,0,1,1,1,0,0,0,0,2320
3302,1,,83082,0,1,1,1,16207,13,250,1,2003
3303,0,,16962,0,1,1,1,0,0,0,0,2206
3304,0,,85955,0,4,1,1,34197,22,600,2,2046
3305,0,,22215,0,1,1,1,2375,12,0,0,1857
3306,0,,105898,0,1,1,1,4444,5,1944,4,2332
3307,0,,66807,0,3,1,1,23456,14,0,0,1575
3308,0,,131366,0,1,1,1,1500,2,500,1,1999
3309,1,,31929,0,1,1,1,3500,3,1000,2,2019
3310,0,,20540,0,1,1,1,5731,15,500,1,1970
3311,1,,48131,0,5,1,1,60090,18,0,0,2161
3312,1,,16346,0,1,1,1,5930,15,0,0,2108
3313,0,,15540,0,1,1,1,209,3,104,1,1761
3314,1,,17828,0,4,1,1,35099,14,0,0,2115
3315,0,,298927,0,5,1,1,69449,27,150,3,2047
3316,0,,66300,0,1,1,1,4750,6,1150,3,1884
3317,0,,28446,0,1,1,1,0,0,0,0,1920
3318,0,,80906,0,3,1,1,23548,15,0,0,2140
3319,0,,12153,0,1,1,1,1050,9,1050,9,2041
3320,1,,37569,0,1,1,1,3850,4,250,1,1597
3321,0,,98151,0,3,1,1,38812,11,500,1,1976
3322,0,,224852,0,1,1,1,7750,32,750,3,2102
3323,0,,19881,0,1,1,1,2472,15,0,0,2186
3324,1,,13490,0,1,1,1,0,0,0,0,2032
3325,0,,46672,500,3,1,1,22404,22,0,0,2021
3326,1,,119735,0,3,1,1,22432,17,1000,2,1996
3327,0,,18317,0,1,1,1,2375,12,0,0,2032
3328,0,,26334,0,1,1,1,0,0,0,0,2258
3329,0,,143441,0,5,1,1,58475,27,0,0,2238
3330,0,,10697,0,1,1,1,1000,8,0,0,2111
3331,1,,14072,0,3,1,1,20700,16,0,0,1949
3332,1,,35661,7487,1,1,1,600,3,500,2,1759
3333,0,,54697,0,1,1,1,1625,6,0,0,1809
3334,0,,18359,0,1,1,1,0,0,0,0,1748
3335,1,,47764,0,2,1,1,23122,11,400,1,1872
3336,0,,51169,4903,3,1,1,13080,13,0,0,1809
3337,0,,32099,0,3,1,1,10534,6,0,0,1929
3338,0,,84148,0,1,1,5,84148,7,0,0,1054
3339,1,,45137,0,1,1,1,2000,1,0,0,1319
3340,1,,18179,0,1,1,1,5488,3,0,0,1877
3341,0,,39566,0,2,1,1,23755,18,0,0,1763
3342,0,,46809,0,1,1,1,125,1,0,0,1878
3343,0,,41628,0,3,1,1,16771,12,0,0,1818
3344,0,,20891,0,1,1,1,150,3,0,0,1920
3345,0,,36513,1692,1,1,1,825,3,725,2,1611
3346,0,,116923,0,5,1,1,70403,50,0,0,1738
3347,0,,7879,0,1,1,1,1815,5,0,0,1849
3348,0,,40091,0,1,1,1,0,0,0,0,1803
3349,1,,45842,0,1,1,1,8253,15,128,1,1805
3350,0,,500,0,1,1,1,0,0,0,0,396
3351,0,,43595,0,1,1,1,4375,14,0,0,1867
3352,1,,29291,0,4,1,1,31357,32,1950,6,1391
3353,0,,63392,0,3,1,1,20553,17,0,0,1087
3354,1,,19578,0,2,1,1,5208,11,0,0,1632
3355,0,,10926,0,1,1,1,0,0,0,0,1851
3356,1,,19839,0,4,1,1,36375,15,0,0,1535
3357,0,,64594,0,2,1,1,9295,14,0,0,1869
3358,0,,24580,0,1,1,1,255,3,0,0,1926
3359,0,,20318,0,1,2,1,6990,13,0,0,1956
3360,0,,24579,0,1,1,1,2100,10,0,0,1967
3361,0,,71713,0,1,1,1,2135,4,0,0,1845
3362,0,,73501,0,3,1,1,21014,26,3694,8,1720
3363,0,,61479,0,1,1,1,6050,4,50,1,1755
3364,0,,21915,0,1,1,1,1875,8,0,0,1518
3365,0,,16465,0,1,1,1,16165,5,0,0,1631
3366,1,,61841,0,1,1,1,48700,49,0,0,1659
3367,0,,23197,0,1,3,1,10587,13,150,1,1747
3368,0,,26069,0,1,1,1,0,0,0,0,1278
3369,1,,5690,0,2,1,1,11612,15,0,0,1549
3370,0,,1000,0,1,1,1,0,0,0,0,1597
3371,0,,14052,0,1,1,1,0,0,0,0,1808
3372,0,,2143,0,1,1,1,0,0,0,0,1672
3373,0,,18239,0,1,1,1,0,0,0,0,1683
3374,0,,4892,0,1,1,1,0,0,0,0,1282
3375,1,,34412,0,3,1,1,14734,13,0,0,1524
3376,0,,34535,0,1,1,1,2719,12,0,0,1358
3377,1,,23720,0,1,1,1,4000,3,500,1,1678
3378,0,,11816,0,1,1,1,0,0,0,0,1596
3379,0,,11218,0,1,1,1,3850,14,0,0,1604
3380,0,,12568,0,1,1,1,350,3,0,0,1664
